Node,Check,Kanton,PLZ,Ort,Gebiet,Vermehrungstyp,Herkunft,Pflanzjahr,Lat-WGS84,Lon-WGS84,CHY-LV95,CHX-LV95,BHU,BHD,Datum,Hauptinfo,SEBA,Erhaltungs-Plantage_Biel_Nr,DNA_Probe,Fruechte,Verluste_Erklaerung,Reiser,Bemerkung
10853438706,ja,AG,5070,Frick,BaenihuebelNeuWest,planted,,,47.50132,8.0286,2644452,1261341,8,3,April 2023,"Dick Martin
Erb Martin, Geissgasse 17, 5080 Frick",,,,Nicht erkennbar,,,
10853378488,ja,AG,5070,Frick,BaenihuebelNeuOst,planted,,,47.50125,8.02895,2644478,1261333,9,3,April 2023,"Dick Martin
Erb Martin, Geissgasse 17, 5080 Frick",,,,Nicht erkennbar,,,
10853416755,ja,AG,5070,Frick,BaenihuebelNeuNord,planted,,,47.50139,8.02865,2644456,1261349,10,3,April 2023,"Dick Martin
Erb Martin, Geissgasse 17, 5080 Frick",,,,Nicht erkennbar,,,
10853455135,ja,AG,5070,Frick,BaenihuebelNeuSued,planted,,,47.50121,8.02856,2644449,1261329,8,3,April 2023,"Dick Martin
Erb Martin, Geissgasse 17, 5080 Frick",,,,Nicht erkennbar,,,
9125004352,ja,AG,5070,Frick,Horn1,planted,,,47.5127283,8.0330693,2644779,1262612,17,5,April 2023,"Boss Christian, Dick Martin",,,,,,,
9125021046,ja,AG,5070,Frick,Horn2,planted,,,47.5129665,8.032936,2644769,1262639,31,10,April 2023,"Boss Christian, Dick Martin",,,,,,,
11775370123,ja,AG,5070,Frick,Tilia Baumpflege,graft,,2023,47.5047778,8.0219075,2643945,1261722,3,1,Maerz 2024,"Erb Martin, Dick Martin",,,,,,,"Herkunft: Thessaloniki, Griechenland"
9130051935,ja,0,5073,Gipf-Oberfrick,Allmentweg6-1,planted,,2006,47.49341,8.00099,2642377,1260446,24,8,Mai 2023,"Boss Christian, Allmentweg 6, 5073 Gipf-Oberfrick",,,,Noch keine,,,"Herkunft Badenweiler, 2009 Umgepflanzt, Fotos: --
BHU 2014 12cm"
9130527673,ja,AG,5073,Gipf-Oberfrick,Allmentweg6-2,planted,,2006,47.49337,8.00102,2642379,1260442,6,2,Mai 2023,"Boss Christian, Allmentweg 6, 5073 Gipf-Oberfrick",,,,Apfel,,,"Herkunft Korsika, Zwiesel am Stammfuss, Fotos: --
BHU 2014 13cm, Ersatzpflanzung aus Wurzelbrut?"
9130525893,ja,AG,5073,Gipf-Oberfrick,Allmentweg6-3,planted,,2006,47.49334,8.00099,2642377,1260438,11,4,Mai 2023,"Boss Christian, Allmentweg 6, 5073 Gipf-Oberfrick",,,,Birne,,,"Herkunft Korsika, 2008 Wurzelreduktion, Fotos: --
BHU 2014 9cm"
9130558106,ja,AG,5073,Gipf-Oberfrick,Allmentweg6-4,planted,,2006,47.49332,8.0009,2642370,1260436,35,11,Mai 2023,"Boss Christian, Allmentweg 6, 5073 Gipf-Oberfrick",,,,Birne,,,"Herkunft Korsika, Zwiesel 0.5m, Fotos: --
BHU 2014 15 cm  evtl. nur 1 Stämmchen gemessen"
8941822263,ja,AG,5073,Gipf-Oberfrick,GoldigGeiss,planted,,2005,47.50566,7.98002,2640788,1261797,57,18,Juli 2021,"Boss Christian, Dick Martin
Mueller Urs, Am Mosterbach 9, 5073 Gipf-Oberfrick",,,,Nicht erkennbar,,,"Herkunft: Korsika, Fotos: 28_14_1-4"
9134752923,ja,AG,5073,Gipf-Oberfrick,Herbrigstrasse27,planted,,2008,47.49191,7.99957,2642271,1260278,37,12,Mai 2023,"Boss Christian
Schmid Andreas, Herbrigstrasse 27, 5073 Gipf-Oberfrick",,,,Nicht erkennbar,,,"Herkunft: Gaertnerei Zulauf, Schinznach, Fotos: 61_15_1-3
BHU 2015 21cm"
9136135571,ja,AG,5073,Gipf-Oberfrick,Hofstrasse1,planted,,2008,47.49596,8.000132,2642309,1260729,50,23,Mai 2023,"Boss Christian
Belser Ruedi, Hofstrasse 1, 5073 Gipf-Oberfrick ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 189_1-7
BHU 2017 35cm"
9134696275,ja,AG,5073,Gipf-Oberfrick,Rueestelweg5,planted,,2009,47.49903,8.00251,2642487,1261072,44,14,Januar 2015,"Boss Christian, Urben Cécile 
Mueller Markus, Ruestelweg 5, 5073 Gipf-Oberfrick",,,,Nicht erkennbar,,,"Herkunft: Gaertnerei Moser als Vogelbeere, Fotos: 60_15_1-4
BHU 2015 18cm"
8975613306,ja,AG,5316,Gippingen,ARA,planted,,,47.5922138,8.2228982,2658990,1271575,3,1,August 2021,"Burger Gertrud, Althaus Hans ",,,,,,,Pflanzung mit 6 Speierlingen
2306467777,ja,AG,5212,Hausen,Gässlimatt,planted,,,47.4579957,8.208555,2658058,1256642,121,39,Juli 2024,"Infoflora 10598461 Kraushaar Urs, Dick Martin",,,,,,,Fruechte 2024
8942475921,ja,AG,4316,Hellikon,Stierweilis,planted,,,47.5033939,7.9023916,2634941,1261507,-,-,Juli 2021,Boss Christian ,,,,,,,Anpflanzung mit mehreren Speierlingen und Elsbeeren
9140524719,ja,AG,5027,Herznach,Buechloch1,planted,,1996,47.47452,8.06643,1258383,1258383,39,12,April 2023,"Boss Christian
Habermacher Werner, Steinler 317, 5063 Woelflinswil",,,,Nicht erkennbar,,,"Herkunft: WSL Toni Burkhard, Fotos: 55_15_1-3
BHU 2015 18cm"
9140568244,ja,AG,5027,Herznach,Buechloch2,planted,,1996,47.47453,8.0665,2647330,1258384,42,13,April 2023,"Boss Christian
Habermacher Werner, Steinler 317, 5063 Woelflinswil",,,,Nicht erkennbar,,,"Herkunft: WSL Toni Burkhard, Fotos: 56_15_1-2 
BHU 2015 23cm  "
9140610029,ja,AG,5027,Herznach,Buechloch3,planted,,1996,47.47459,8.06738,2647396,1258392,35,11,April 2023,"Boss Christian
Habermacher Werner, Steinler 317, 5063 Woelflinswil",,,,Nicht erkennbar,,,"Herkunft: WSL Toni Burkhard, Fotos: 57_15_1-4
BHU 2015 25cm"
9136239396,ja,AG,5027,Herznach,Egg,planted,,1998,47.4660022,8.0417255,2645471,1257422,32,10,April 2023,"Boss Christian
Habermacher Werner, Steinler 317, 5063 Woelflinswil",,,,Nicht erkennbar,,,"Herkunft: ETH - WSL, Fotos: 31_14_1-3
BHU 2014 19cm"
9142450536,ja,AG,5027,Herznach,Haugerhoelzli,planted,,2006,47.4710549,8.0273807,2644384,1257975,42,13,April 2023,"Boss Christian
Hodler Jakob, Kornberg 150, 5027 Herznach",,,,Nicht erkennbar,,,"Herkunft: Badenweiler, Fotos: 37_14_1-4
BHU 2014 16cm"
9142452882,ja,AG,5027,Herznach,Huebstel1,planted,,,47.47838,8.04678,2645840,1258801,61,19,April 2023,"Boss Christian
Schmid Hermann, Huebstelhof, 5027 Herznach",,,,Nicht erkennbar,,,"Herkunft: nicht bekannt, Fotos: 38_14_1-5
BHU 2014 25cm"
9142483059,ja,AG,5027,Herznach,Huebstel2,planted,,,47.47855,8.04681,2645842,1258820,35,11,April 2023,"Boss Christian
Schmid Hermann, Huebstelhof, 5027 Herznach",,,,Nicht erkennbar,,,"Herkunft: nicht bekannt, Fotos: 39_14_1-5
BHU 2014 11cm"
9142514926,ja,AG,5027,Herznach,Huebstel3,planted,,,47.47955,8.04538,2645734,1258930,41,13,April 2023,"Boss Christian
Schmid Hermann, Huebstelhof, 5027 Herznach",,,,Nicht erkennbar,,,"Herkunft: nicht bekannt, Fotos: 40_14_1-5
BHU 2014 19cm"
9142505588,ja,AG,5027,Herznach,Huebstel4,planted,,,47.47961,8.04552,2645744,1258937,33,11,April 2023,"Boss Christian
Schmid Hermann, Huebstelhof, 5027 Herznach",,,,Nicht erkennbar,,,"Herkunft: nicht bekannt, Fotos: 41_14_1-4
BHU 2014 12cm"
9142530622,ja,AG,5027,Herznach,Huebstel5,planted,,,47.4799355,8.0453008,2645729,1258973,14,4,April 2023,"Boss Christian
Schmid Hermann, Huebstelhof, 5027 Herznach",,,,Nicht erkennbar,,,"Herkunft: nicht bekannt, Fotos: 71_15_1-3
BHU 2014 8cm"
9083686797,ja,AG,5027,Herznach,Hundrai-Ost,planted,,1998,47.4657967,8.071639,2647727,1257416,41,13,September 2021,"Boss Christian - Dick Martin
Habermacher Werner, Steinler, 5063 Woelflinswil",,,,Nicht erkennbar,,,"Herkunft: ETH - WSL, Fotos: 35_14_1-3
"
9083684888,ja,AG,5027,Herznach,Hundrai-West,planted,,1998,47.4663055,8.0697831,2647586,1257473,44,14,September 2021,"Infoflora 12131817 Suda Frieda  Boss Christian  Dick Martin
Habermacher Werner, Steinler, 5063 Woelflinswil",,,,Nicht erkennbar,,,"Herkunft: ETH - WSL, Fotos: 32_14_1-3 "
9142610439,ja,AG,5027,Herznach,Sarbe1,planted,,1996,47.46893,8.06951,2647562,1257763,31,10,April 2023,"Boss Christian
Habermacher Werner, Steinler 317, 5063 Woelflinswil",,,,Nicht erkennbar,,,"Herkunft: WSL Toni Burkhard, Fotos: 58_15_1-4
BHU 2015 17cm"
9142585501,ja,AG,5027,Herznach,Sarbe2,planted,,1996,47.46881,8.06969,2647576,1257750,30,10,April 2023,"Boss Christian
Habermacher Werner, Steinler 317, 5063 Woelflinswil",,,,Nicht erkennbar,,,"Herkunft: WSL Toni Burkhard, Fotos: 59_15_1-3
BHU 2015 19cm"
9142615291,ja,AG,5027,Herznach,Sarbe3,planted,,,47.46683,8.06724,2647393,1257529,14,4,April 2023,"Boss Christian
Peter Klaeusler, Mooshalde 23, 5027 Herznach",,,,Nicht erkennbar,,,"Herkunft: nicht bekannt, Fotos: 36_14_1-2
BHU 2014 7cm"
9144385752,ja,AG,5027,Herznach,Sonnhaldenweg12,planted,,2004,47.47153,8.05516,2646478,1258044,51,16,April 2023,"Boss Christian
Boss Willi, Sonnhaldenweg 12, 5027 Herznach",,,,Nicht erkennbar,,,"Herkunft: Lobsigen, Fotos: 29_14_1-5
BHU 2014 34cm"
9144411962,ja,AG,5083,Ittenthal,Grossacher1,planted,,1990,47.52635,8.05795,2646640,1264141,81,26,Maerz 2023,"Boss Christian Eichenberger Oliver
Moritz Robert, Degenacherweg 108, 5083 Ittental ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 92_15_1-4
BHU 2015 49cm"
9144440788,ja,AG,5083,Ittenthal,Grossacher2,planted,,1990,47.52637,8.0579,2646636,1264143,55,18,Maerz 2023,"Boss Christian
Moritz Robert, Degenacherweg 108, 5083 Ittental ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 93_15_1-2
BHU 2015 35cm"
9144480546,ja,AG,5083,Ittenthal,Grossacher3,planted,,1990,47.52632,8.05784,2646632,1264137,60,19,Maerz 2023,"Boss Christian
Moritz Robert, Degenacherweg 108, 5083 Ittental ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 94_15_1-4
BHU 2015 39cm"
9144461515,ja,AG,5083,Ittenthal,Grossacher4,planted,,1990,47.52626,8.0578,2646629,1264131,59,19,Maerz 2023,"Boss Christian
Moritz Robert, Degenacherweg 108, 5083 Ittental ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 95_15_1-3
BHU 2015 39cm"
12050105734,ja,AG,8916,Jonen,Moergeln,natural,,2021,47.307585,8.409235,2673397,1240088,3,1,Juli 2024,"Infoflora 10626531 Neff Anton
Dick Martin",,,,,,,"Kernwuchs: Abstammung evtl. von Oberlunkhofen RoemischerGutshof,
Start-Datum geschätzt"
9144560277,ja,AG,5082,Kaisten,ObderSteig9,planted,,1991,47.53576,8.04608,2645738,1268180,84,27,Maerz 2023,"Boss Christian
Winter, Robert, Ob der Steig 9, 5082 Kaisten ",,,,Apfel,,,"Herkunft: ETH - WSL, Fotos: 64_15_1-4
BHU 2015 62cm"
9144576615,ja,AG,5082,Kaisten,Schmidsmatt1,planted,,1991,47.53522,8.06454,2647129,1265131,32,10,April  2023,"Boss Christian
Winter Stefan, Oberkaisten 20, 5082 Kaisten ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 105_15_1-4
BHU 2015 27cm"
9144610005,ja,AG,5082,Kaisten,Schmidsmatt2,planted,,1991,47.53521,8.0646,2647133,1265130,70,22,April  2023,"Boss Christian
Winter Stefan, Oberkaisten 20, 5082 Kaisten ",,,,Birne,,,"Herkunft: WSL, Toni Burkhard, Fotos: 106_15_1-6
BHZ 2015 68cm"
9144639730,ja,AG,5082,Kaisten,Schmidsmatt3,planted,,1991,47.53521,8.06465,2647137,1265130,53,17,April  2023,"Boss Christian
Winter Stefan, Oberkaisten 20, 5082 Kaisten ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 107_15_1-3
BHU 2015 33cm "
9144679037,ja,AG,5082,Kaisten,Schmidsmatt4,planted,,1991,47.53518,8.06464,2647136,1265126,88,28,April 2023,"Boss Christian
Winter Stefan, Oberkaisten 20, 5082 Kaisten ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 108_15_1-4"
9144673972,ja,AG,5082,Kaisten,Schmidsmatt5,planted,,1991,47.53518,8.06481,2647149,1265127,88,28,April 2023,"Boss Christian
Winter Stefan, Oberkaisten 20, 5082 Kaisten ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 109_15_1-3
BHU 2015 70cm"
9144699061,ja,AG,5082,Kaisten,Schmidsmatt6,planted,,1991,47.53516,8.06468,2647139,1265124,6,2,April 2023,"Boss Christian
Winter Stefan, Oberkaisten 20, 5082 Kaisten ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 110_15_1-3
BHU 2015 6cm"
9144643356,ja,AG,5082,Kaisten,Schmidsmatt7,planted,,1991,47.53514,8.06476,2647145,1265122,75,24,April 2023,"Boss Christian
Winter Stefan, Oberkaisten 20, 5082 Kaisten ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 111_15_1-2
BHU 2015 62cm"
9144720385,ja,AG,5082,Kaisten,Schmidsmatt8,planted,,1991,47.53516,8.0646,2647133,1265124,81,26,April 2023,"Boss Christian
Winter Stefan, Oberkaisten 20, 5082 Kaisten ",,,,Birne,,,"Herkunft: WSL, Toni Burkhard, Fotos: 112_15_1-4
BHU 2015 63cm"
9144865034,ja,AG,5082,Kaisten,Schmidsmatt9,planted,,1991,47.53512,8.06473,2647143,1265120,53,17,April 2023,"Boss Christian
Winter Stefan, Oberkaisten 20, 5082 Kaisten ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 113_15_1-5
BHU 2015 37cm"
9144871583,ja,AG,5082,Kaisten,Schmidsmatt10,planted,,1991,47.53513,8.06469,2647140,1265121,49,16,April 2023,"Boss Christian
Winter Stefan, Oberkaisten 20, 5082 Kaisten ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 114_15_1-3
BHU 2015 34cm"
9144863991,ja,AG,5082,Kaisten,Schmidsmatt11,planted,,1991,47.53525,8.06457,2647131,1265134,55,18,November 2015,"Boss Christian
Winter Stefan, Oberkaisten 20, 5082 Kaisten ",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 115_15_1-4
BHU 2015 39cm"
9044282157,ja,AG,5314,Kleindoettingen,Birdlife,planted,,,47.5765082,8.2388217,2660205,1269844,11,4,August 2021,Internet Birdlife,,,,Fruechte 2021 wenig,,,
8975347684,ja,AG,5313,Klingnau,Schueplatz1,planted,,,47.5889121,8.2543343,2661358,1271231,58,18,August 2021,Infoflora 1437573 Accola Paul  - SEBA  -  Joerg Inderwildi,,,,,,,"BHU 2021: 58cm, 2024: 64cm"
9061040309,ja,AG,5313,Klingnau,Schueplatz2,planted,,,47.587103,8.2560148,2661486,1271031,10,3,September 2021,Inderwildi Joerg ,,,,,,,
9082217544,ja,AG,5313,Klingnau,Schueplatz3,planted,,,47.5870736,8.2560208,2661486,1271031,7,2,September 2021,Inderwildi Joerg ,,,,,,,
9082248782,ja,AG,5313,Klingnau,Schueplatz4,planted,,,47.5871398,8.2560825,2661491,1271036,39,12,September 2021,Inderwildi Joerg ,,,,,,,Hoehe: 260cm
12097286882,ja,AG,5313,Klingnau,Waldhuette,planted,,,47.590447,8.2663499,2662260,1271412,3,1,August 2024,"Kohler Yvette, Dick Martin",,,,,,,
9144956042,ja,AG,5080,Laufenburg,Blaue1,planted,,1991,47.55097,8.06151,2646887,1266880,65,21,April 2023,"Boss Christian, Schib Margaretha
Schib Margaretha,Tannenweg 8, 5080 Laufenburg",,,,Birne,,,"Herkunft: WSL, Fotos: 33_14_1-5
BHU 2014  47cm"
9144997223,ja,AG,5080,Laufenburg,Blaue2,planted,,1991,47.55099,8.06158,2646892,1266883,47,15,April 2023,"Boss Christian, Schib Margaretha
Schib Margaretha,Tannenweg 8, 5080 Laufenburg",,,,Nicht erkennbar,,,"Herkunft: WSL, Fotos: 34_14_1-3
BHU 2014 32cm"
9083641213,ja,AG,5325,Leibstadt,ForstbetriebAareRhein,planted,,,47.5887299,8.1663959,2654744,1271147,58,18,September 2021,Boss Christian ,,,,,,,
8761897356,ja,AG,4312,Magden,Chueller-oben,natural,,,47.5065048,7.8084573,2627863,1261815,129,41,Mai 2021,Schaub Urs ,,,,,,,Blaetter fuer DNA nicht erreichbar
8761939914,ja,AG,4312,Magden,Chueller-unten,natural,,,47.5064952,7.808348,2627855,1261814,134,43,Mai 2021,Schaub Urs ,,,,,,,Blaetter fuer DNA nicht erreichbar
12047278412,ja,AG,4312,Magden,Maispracherstrasse,planted,,,47.5274089,7.818277,2628592,1264144,55,18,Juli  2024,"Freivogel Andreas, Dick Martin",,,,,,,
9145179236,ja,AG,5507,Mellingen,Zeughausstrasse1,planted,,,47.42093,8.26853,2662622,1252567,71,23,Maerz 2015,"Boss Christian, Dick Martin",,,,,,,
9145518029,ja,AG,5507,Mellingen,Zeughausstrasse2,planted,,,47.42038,8.26783,2662570,1252505,77,25,Maerz 2015,"Boss Christian, Dick Martin",,,,,,,
9145684650,ja,AG,5507,Mellingen,Zeughausstrasse3,planted,,,47.42051,8.26751,2662546,1252519,94,30,Maerz 2015,"Boss Christian, Dick Martin",,,,,,,
9146027563,ja,AG,5275,Mettauertal-Etzgen,Bergstrasse84-1,planted,,1990,47.56926,8.1149,2650888,1268947,108,34,Mai 2023,"Boss Christian, 
Erdin Anton, Bergstrasse 84, 5272 Mettauertal-Etzgen",,,,Birne,,,"Herkunft: WSL, Fotos: 21-14_1-5
BHU 2014 79cm"
9146874488,ja,AG,5275,Mettauertal-Etzgen,Bergstrasse84-2,planted,,1990,47.56917,8.11482,2650882,1268937,44,14,Mai 2023,"Boss Christian, 
Erdin Anton, Bergstrasse 84, 5272 Mettauertal-Etzgen",,,,Noch keine,,,"Herkunft: WSL, Fotos: 22_14_1-2
BHU 2014 26cm"
9146879005,ja,AG,5275,Mettauertal-Etzgen,Muerg1,planted,,1991,47.56936,8.11393,2650815,1268957,62,20,Mai 2023,"Boss Christian
Schraner Andrè, Kapellenstrasse 148, 5276 Wil",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 102_15_1- 
BHU 2015 41cm"
9146886858,ja,AG,5275,Mettauertal-Etzgen,Muerg2,planted,,1991,47.56932,8.11402,2650822,1268953,70,22,Mai 2023,"Boss Christian
Schraner Andrè, Kapellenstrasse 148, 5276 Wil",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 103_15_1-
BHU 2015 70cm"
,ja,AG,5275,Mettauertal-Etzgen,Muerg3,planted,,1991,47.56935,8.11407,2650825,1268957,43,14,November 2015,"Boss Christian
Schraner Andrè, Kapellenstrasse 148, 5276 Wil",,,,Nicht erkennbar,"Baun nicht mehr vorhanden, Dick Mai 2023
Baumstumpf eingetragen",,"Herkunft: WSL, Toni Burkhard, Fotos: 104_15_1 
Baum nicht mehr vorhanden"
8949570874,ja,AG,5274,Mettauertal-Mettau,BergstrasseMitte,planted,,1990,47.5685263,8.125564,2651691,1268872,84,27,August 2021,"Boss Christian,  Dick  Martin
Buergergemeinde, Schraner André, Kapellenstrasse 148, 5276 Wil ",,,,Birne,,,"Herkunft: WSL, Fotos: -- "
9048807951,ja,AG,5274,Mettauertal-Mettau,BergstrasseOst,planted,,1990,47.5685838,8.1256631,2651698,1268878,69,22,August 2021,"Boss Christian,  Dick Martin
Buergergemeinde, Schraner André, Kapellenstrasse 148, 5276 Wil ",,,,Apfel,,,"Herkunft: WSL, Fotos: -- "
9048798054,ja,AG,5274,Mettauertal-Mettau,BergstasseWest,planted,,1990,47.5685393,8.1254745,2651684,1268873,85,27,August 2021,"Boss Christian,  Dick  Martin
Buergergemeinde, Schraner André, Kapellenstrasse 148, 5276 Wil ",,,,Birne,,,"Herkunft: WSL, Fotos: -- "
9149294915,ja,AG,5274,Mettauertal-Mettau,UnteresRaebaecherliA,planted,,,47.563164,8.1321856,2652194,1268280,44,14,Mai 2023,"Boss Christian, 
Zumsteg Bernadette, Unteres Raebaecherli 110, 5274 Mettauertal-Mettau",,,,Nicht erkennbar,,,"Herkunft: nicht bekannt, Fotos: 30_14_1-4
BHU 2014 33cm"
10908401031,ja,AG,5274,Mettauertal-Mettau,UnteresRaebaecherliB,planted,,,47.5632035,8.1321791,2652195,1268285,26,8,Mai 2023,"Boss Christian, 
Zumsteg Bernadette, Unteres Raebaecherli 110, 5274 Mettauertal-Mettau",,,,Nicht erkennbar,,,"Herkunft: nicht bekannt, Fotos: 30_14_1-4
"
9149403972,ja,AG,5276,Mettauertal-Wil,Olspel1,planted,,1991,47.5722352,8.158298,2652194,1268280,45,14,Mai 2023,"Boss Christian
Schraner Andrè, Kapellenstrasse 148, 5276 Wil",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 96_15_1-3
BHU 2015 37cm"
9149453909,ja,AG,5276,Mettauertal-Wil,Olspel2,planted,,1991,47.5722363,8.1582449,2654146,1269306,53,17,Mai 2023,"Boss Christian
Schraner Andrè, Kapellenstrasse 148, 5276 Wil",,,,Nicht erkennbar,Baumstumpf mit Wurzelbruten,,"Herkunft: WSL, Toni Burkhard, Fotos: 97_15_1-3
BHU 2015 33cm, Stammfuss mutwillig entrindet, Baum wird absterben!  (Mai 2023), gefällt Juni 2024"
9149510170,ja,AG,5276,Mettauertal-Wil,Olspel3,planted,,1991,47.5722383,8.158134,2654138,1269306,36,11,Mai 2023,"Boss Christian
Schraner Andrè, Kapellenstrasse 148, 5276 Wil",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 98_15_1-3
BHU 2015 17cm"
9149997842,ja,AG,5276,Mettauertal-Wil,Olspel4,planted,,1991,47.5722502,8.1581917,2654142,1269309,56,18,Mai 2023,"Boss Christian
Schraner Andrè, Kapellenstrasse 148, 5276 Wil",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 99_15_1-3
BHU 2015 39cm "
9149997763,ja,AG,5276,Mettauertal-Wil,Olspel5,planted,,1991,47.5722477,8.1582723,2654148,1269308,53,17,Mai 2023,"Boss Christian
Schraner Andrè, Kapellenstrasse 148, 5276 Wil",,,,Nicht erkennbar,,,"Herkunft: WSL, Toni Burkhard, Fotos: 100_15_1-3
BHU 2015 32cm, Stammfuss teilweise mutwillig entrindet  (Mai 2023), Baum hat überlebt Juni 2024"
11418422431,ja,AG,4313,Möhlin,Floehgaessli,graft,8867700672,2023,47.56502,7.85083,2631021,1268338,3,1,Dezember 2023,"Boeni Hanspeter, Hermann Kellerstrasse 7, 4310 Rheinfelden
Dick Martin",,,,Nicht erkennbar,,,Reis von Villigen Keller87 – Hoehe: 70cm Dez. 2023
9152592141,ja,AG,4322,Mumpf,Balgismatt1,planted,,1992,47.5483737,7.9032734,2634977,1266509,65,21,Februar 2023,"Boss Christian
Guentert Peter, Hardlimattstrasse 9,  4322 Mumpf",,,,Nicht erkennbar,,,"Herkunft: Gaertnerei Kessler,  D-Wehr, Fotos: 128_15_1-3
BHU 2015 48cm"
9152600897,ja,AG,4322,Mumpf,Balgismatt2,planted,,1992,47.5484143,7.9035237,2634996,1266513,72,23,Februar 2023,"Boss Christian
Guentert Peter, Hardlimattstrasse 9,  4322 Mumpf",,,,Nicht erkennbar,,,"Herkunft: Gaertnerei Kessler,  D-Wehr, Fotos: 129_15_1-3
BHU 2015 49cm"
9152596596,ja,AG,4322,Mumpf,Balgismatt3,planted,,1992,47.5486725,7.9021046,2634889,1266542,19,6,Februar 2023,"Boss Christian
Guentert Peter, Hardlimattstrasse 9,  4322 Mumpf",,,,Nicht erkennbar,,,"Herkunft: Gaertnerei Kessler,  D-Wehr, Fotos: 130_15_1-4
Baumstumpf, keine Messung"
9152628520,ja,AG,4322,Mumpf,Balgismatt4,planted,,1992,47.5487831,7.9016511,2634855,1266554,42,13,Februar 2023,"Boss Christian
Guentert Peter, Hardlimattstrasse 9,  4322 Mumpf",,,,Nicht erkennbar,,,"Herkunft: Gaertnerei Kessler,  D-Wehr, Fotos: 131_15_1-3
Baumstumpf, keine Messung"
,ja,AG,4322,Mumpf,Balgismatt5,planted,,1992,47.548833,7.9014141,2634837,1266559,73,23,Februar 2023,"Boss Christian
Guentert Peter, Hardlimattstrasse 9,  4322 Mumpf",,,,Nicht erkennbar,"Baun nicht mehr vorhanden, Dick Februar 2023",,"Herkunft: Gaertnerei Kessler,  D-Wehr, Fotos: 132_15_1-3
Baum nicht mehr vorhanden"
9152650929,ja,AG,4322,Mumpf,Balgismatt6,planted,,1992,47.5486333,7.8984921,2634617,1266536,23,7,Dezember 2015,"Boss Christian
Guentert Peter, Hardlimattstrasse 9,  4322 Mumpf",,,,Nicht erkennbar,,,"Herkunft: Gaertnerei Kessler,  D-Wehr, Fotos: 134_15_1-2
Baumstumpf, keine Messung"
,ja,AG,4322,Mumpf,Birchacher,planted,,2009,47.5495445,7.8985902,2634624,1266637,6,2,Dezember 2015,"Boss Christian
Waldmeyer Peter, Saalhofstrasse 36,  5018 Erlinsbach",,,,Nicht erkennbar,"Baun nicht mehr vorhanden, Dick Februar 2023",,"Herkunft: nicht bekannt, Fotos: 133_15_1-4 "
9152564259,ja,AG,4322,Mumpf,Brunnmatt1,planted,,1992,47.5504528,7.9033833,2634984,1266740,64,20,Februar 2023,"Boss Christian
Guentert Peter, Hardlimattstrasse 9,  4322 Mumpf",,,,Nicht erkennbar,,,"Herkunft: Gaertnerei Kessler,  D-Wehr, Fotos: 124_15_1-4
BHU 2015 49cm"
9152526608,ja,AG,4322,Mumpf,Brunnmatt2,planted,,1992,47.5503926,7.9034705,2634991,1266734,83,26,Februar 2023,"Boss Christian
Guentert Peter, Hardlimattstrasse 9,  4322 Mumpf",,,,Nicht erkennbar,,,"Herkunft: Gaertnerei Kessler,  D-Wehr, Fotos: 125_15_1-2
BHU 2015 67cm"
9152543302,ja,AG,4322,Mumpf,Brunnmatt3,planted,,1992,47.5503034,7.9036935,2635007,1266723,80,25,Februar 2023,"Boss Christian
Guentert Peter, Hardlimattstrasse 9,  4322 Mumpf",,,,Nicht erkennbar,,,"Herkunft: Gaertnerei Kessler,  D-Wehr, Fotos: 126_15_1-3
BHU 2015 67cm"
9152544886,ja,AG,4322,Mumpf,Brunnmatt4,planted,,1994,47.5496527,7.9041012,2635039,1266651,39,12,Februar 2023,"Boss Christian
Guentert Peter, Hardlimattstrasse 9,  4322 Mumpf",,,,Nicht erkennbar,,,"Herkunft: Gaertnerei Kessler,  D-Wehr, Fotos: 127_15_1-7
BHU 2015 27cm"
